id,time,friends,followers,_source_file
154972262,39496,9,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\45\nodes.csv
44760237,380645,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\45\nodes.csv
52795732,37466,15,14,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\45\nodes.csv
24415718,24156,16,16,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\45\nodes.csv
18397503,12383,15,15,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\45\nodes.csv
57847188,12265,15,15,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\45\nodes.csv
118074104,17145,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\45\nodes.csv
58441546,13582,17,17,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\45\nodes.csv
164378570,20003,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\45\nodes.csv
58018348,12453,10,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\45\nodes.csv
85054171,39742,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\45\nodes.csv
37126262,14349,15,16,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\45\nodes.csv
133788828,27344,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\45\nodes.csv
130252915,7454,14,14,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
421464864,0,12,14,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
421471006,70221,10,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
188330534,37248,10,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
828447552,81521,7,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
45018028,15471,10,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
152691732,13909,10,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
60800778,12469,10,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
44530944,40975,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
102804704,73358,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
38089520,77106,12,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
59846495,58351,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
210261404,7753,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
3713417,67537,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
47654140,7232,13,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
73164510,129811,11,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
152446720,35474,13,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
57771198,7160,14,14,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
80725746,65171,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
398629674,44508,10,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
833324756,50447,9,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
690055441,50097,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
152622642,52441,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
828447736,152836,7,5,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
207657637,121407,10,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
52039894,56844,9,6,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
581033993,102586,7,6,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
421466416,47748,8,6,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
785295590,66935,9,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
530646178,145045,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
785131591,16419,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
700839880,53494,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
58017086,55341,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
129440404,30702,9,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
741632510,11523,10,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
166489430,98094,10,6,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
57651283,20442,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
812471277,106406,6,5,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
732325656,40977,7,2,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
57605752,58071,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
61874666,13519,11,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
806244839,10434,9,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
833322154,71850,6,3,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
58085043,23943,13,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
83597376,16021,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
137636921,83306,8,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
31918397,53278,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
442187326,82911,10,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
833305260,50536,9,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
224323285,58572,9,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
20595536,64457,15,15,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
57648048,7396,16,16,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
516109506,99586,7,6,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
195850709,44343,9,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
299452124,67702,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
30529308,64607,13,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
806267459,71989,8,5,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
421455519,73206,9,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
580903250,75985,8,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
302448786,8100,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
55502640,42720,9,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
58081360,20108,13,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
55565027,72175,13,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
695647560,23402,7,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
167835755,59329,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
33504711,119277,11,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
127568298,62018,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
349794401,84096,9,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
16302718,13303,9,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
299422587,8883,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
152581201,22597,10,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
131568698,70700,7,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
128369284,59420,7,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
836610400,84518,6,4,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
108514455,59430,10,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\232\nodes.csv
352218455,540,7,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\316\nodes.csv
50614868,2648,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\316\nodes.csv
700056869,24261,8,6,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\316\nodes.csv
152505984,837,10,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\316\nodes.csv
812468390,2957,11,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\316\nodes.csv
152800654,0,10,18,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
581700571,52558,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
121515053,151511,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
44961226,36804,12,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152884192,37550,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152838922,36983,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
149550347,44061,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152834452,108796,10,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152832838,55044,10,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
93768059,30180,14,14,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152674578,79598,10,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
130236746,31660,11,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
57613246,34774,13,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
298849093,53620,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152914437,36755,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152907187,29785,10,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152931460,28139,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
58180677,39871,11,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152621872,39388,10,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152812814,37338,13,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152579521,39822,9,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
85242415,29312,13,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152674141,37249,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152939029,37825,14,14,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152726398,31931,9,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
54475287,28568,12,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152687740,48933,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152817651,29068,14,14,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152687455,42457,12,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152725427,35441,8,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
58090311,31683,12,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152571695,40687,8,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152932770,29824,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152937676,41746,12,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152930897,46786,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
298855977,54747,6,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152713174,46081,13,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152703349,43297,9,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152673221,45252,9,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152725085,33980,9,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152928596,32156,12,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152953637,31353,13,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152819031,32863,10,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152797821,32817,10,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152955659,150813,12,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152956949,33919,12,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152603611,37149,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152914255,30956,9,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152899705,36635,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
581421358,56164,8,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
84881922,28340,10,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
76895450,31439,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152661289,31197,7,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
45177285,30913,11,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152928020,50034,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152137894,41302,10,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
128983584,60817,10,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152955140,34018,13,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
57483943,33834,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152725041,70120,8,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152819185,35048,10,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152581607,44724,9,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152931404,34286,8,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152670317,49090,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
60951486,660542,9,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
58105412,29737,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152815768,44039,12,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152918816,40638,10,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152930342,41788,13,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152788243,45474,12,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152628480,45154,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152600733,36260,12,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152600984,42967,9,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
582390417,40364,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152883526,45617,10,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152851188,44507,11,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152838885,29624,12,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
110964338,40317,14,14,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
93833479,30825,12,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
28137525,29850,15,15,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152883277,29209,8,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
28218667,34441,15,15,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
58105973,44577,13,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
152921578,33296,10,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
142856980,38261,0,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
113449479,41722,13,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
58157685,35112,12,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
57441209,43052,12,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\194\nodes.csv
